cikkszam;nev;ar_eur;listaar_eur;akcios;kedvezmeny_szazalek;keszleten;keszlet_szoveg;suly_gramm;gyarto;url;kep;utolso_modositas
291002038;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Chrom / 400x1200 mm;88.99;118.65;True;25.0;False;elfogyott;6790;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002039;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Chrom / 400x1200 mm;76.18;101.57;True;25.0;True;készleten;6790;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002041;Badheizkörper Sahara 300x1800 mm weiß gerade mit Seitenanschluss;115.57;154.09;True;25.0;True;készleten;8470;LuxeBath;https://www.ecdgermany.de/products/291002041-badheizkorper-sahara-300x1800-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_weiss_einzel_30x180_4607421b-36eb-4901-b7a2-8e80e4be9374.jpg?v=1786634307;2026-09-04T10:48:02+02:00
291002042;Badheizkörper Mittelanschluss 300x1800 mm Weiß gerade inkl. Montagematerial LuxeBath;126.1;168.13;True;25.0;True;készleten;8470;LuxeBath;https://www.ecdgermany.de/products/291002042-badheizkorper-mittelanschluss-300x1800-mm-weiss-gerade-inkl-montagematerial-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_weiss_mittel_30x180_d44a271f-b9c4-4d09-accb-34a3d4bd05ab.jpg?v=1786634307;2026-09-04T10:47:47+02:00
291002055;Badheizkörper Mittelanschluss 400x1800 mm Weiß gerade inkl. Montagematerial LuxeBath;127.41;169.88;True;25.0;True;készleten;9890;LuxeBath;https://www.ecdgermany.de/products/291002055-badheizkorper-mittelanschluss-400x1800-mm-weiss-gerade-inkl-montagematerial-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_weiss_mittel_40x180_d0fc2cbe-c787-4f05-b782-b50afa890a8f.jpg?v=1786634335;2026-09-04T10:47:46+02:00
291002057;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Weiß / 400x1800 mm;134.9;179.87;True;25.0;True;készleten;9970;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002061;Badheizkörper Sahara 400x1800 mm Chrome gerade mit Seitenanschluss;168.71;224.95;True;25.0;False;elfogyott;9510;LuxeBath;https://www.ecdgermany.de/products/291002061-badheizkorper-sahara-400x1800-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_einzel_40x180_5ad1b03b-f12c-4f7e-9ce3-012affcce89f.jpg?v=1786634350;2026-09-04T10:48:02+02:00
291002062;Badheizkörper Sahara 500x800 mm Chrome gerade mit Mittelanschluss;68.03;90.71;True;25.0;False;elfogyott;5820;LuxeBath;https://www.ecdgermany.de/products/291002062-badheizkorper-sahara-500x800-mm-chrome-gerade-mit-mittelanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_mittel_50x80_a16f8ae4-c96d-4aae-a810-99d158c2ab8c.jpg?v=1786643589;2026-09-04T10:47:55+02:00
291002063;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Chrom / 400x1800 mm;168.54;224.72;True;25.0;False;elfogyott;9970;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002065;Badheizkörper Sahara 500x800 mm Chrome gerade mit Seitenanschluss;55.38;73.84;True;25.0;True;készleten;5640;LuxeBath;https://www.ecdgermany.de/products/291002065-badheizkorper-sahara-500x800-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_einzel_50x80_13d52c53-c348-4b88-9813-c248324daaaf.jpg?v=1786634352;2026-09-04T10:47:47+02:00
291002066;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Chrom / 500x800 mm;71.04;94.72;True;25.0;False;elfogyott;5320;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002067;Badheizkörper Sahara 600x800 mm Weiß gerade mit Mittelanschluss;51.66;68.88;True;25.0;True;készleten;6420;LuxeBath;https://www.ecdgermany.de/products/291002067-badheizkorper-sahara-600x800-mm-weiss-gerade-mit-mittelanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_weiss_mittel_60x80_736b793a-848e-4808-b23d-da805e2f8cdc.jpg?v=1786643550;2026-09-04T10:47:44+02:00
291002068;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Chrom / 500x800 mm;59.71;79.61;True;25.0;True;készleten;5720;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002070;Badheizkörper Sahara 500x800 mm weiß gerade mit Seitenanschluss;37.27;49.69;True;25.0;True;készleten;5320;LuxeBath;https://www.ecdgermany.de/products/291002070-badheizkorper-sahara-500x800-mm-weiss-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_weiss_einzel_50x80_cf053888-759d-4131-b016-86937e3f6ff0.jpg?v=1786634355;2026-09-04T10:47:46+02:00
291002071;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Weiß / 600x800 mm;48.19;64.25;True;25.0;True;készleten;6440;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002075;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Chrom / 600x800 mm;79.81;106.41;True;25.0;False;elfogyott;6460;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002082;Badheizkörper Sahara 600 x 1000 mm Chrom gerade mit Seitenanschluss;39.89;53.19;True;25.0;False;elfogyott;7790;ECD Germany;https://www.ecdgermany.de/products/291002082-badheizkorper-sahara-600-x-1000-mm-chrom-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_Galeriebild_chrome_einzel_60x120_a6ad4e3d-fce5-4320-8970-9b05054e71cc.jpg?v=1786634358;2026-09-04T10:48:10+02:00
291002093;Badheizkörper Sahara 500x1200 mm Chrome gerade mit Seitenanschluss;87.86;117.15;True;25.0;False;elfogyott;8820;LuxeBath;https://www.ecdgermany.de/products/291002093-badheizkorper-sahara-500x1200-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_einzel_50x120_cab4eb7e-53f5-4ef5-9820-44ccc5bdab2a.jpg?v=1786634358;2026-09-04T10:48:10+02:00
291002094;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Chrom / 500x1200 mm;89.99;119.99;True;25.0;False;elfogyott;7310;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002095;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Chrom / 500x1200 mm;86.63;115.51;True;25.0;True;készleten;8020;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002096;Badheizkörper Sahara 500x1200 mm weiß gerade mit Seitenanschluss LuxeBath;49.4;65.87;True;25.0;True;készleten;8820;LuxeBath;https://www.ecdgermany.de/products/291002096-badheizkorper-sahara-500x1200-mm-weiss-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_weiss_einzel_50x120_50d2f55a-0b59-480e-b1f8-e2558c545d23.jpg?v=1786634359;2026-09-04T10:47:47+02:00
291002097;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Weiß / 500x1200 mm;53.78;71.71;True;25.0;True;készleten;8820;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002100;Badheizkörper Mittelanschluss 300x800 mm Anthrazit gerade inkl. Montagematerial LuxeBath;36.36;48.48;True;25.0;True;készleten;3910;LuxeBath;https://www.ecdgermany.de/products/291002100-badheizkorper-mittelanschluss-300x800-mm-anthrazit-gerade-inkl-montagematerial-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_30x80_12560aea-6eaa-4429-aa34-95e81e1c1bae.jpg?v=1786634304;2026-09-04T10:48:01+02:00
291002102;Badheizkörper Sahara 300x800 mm Anthrazit gerade mit Seitenanschluss LuxeBath;32.75;43.67;True;25.0;True;készleten;4180;LuxeBath;https://www.ecdgermany.de/products/291002102-badheizkorper-sahara-300x800-mm-anthrazit-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_30x80_19c596e6-4952-41a3-bf3f-adf225be161c.jpg?v=1786642139;2026-09-04T10:47:46+02:00
291002104;Badheizkörper Sahara 600x1200 mm Chrome gerade mit Mittelanschluss;99.28;132.37;True;25.0;False;elfogyott;8840;LuxeBath;https://www.ecdgermany.de/products/291002104-badheizkorper-sahara-600x1200-mm-chrome-gerade-mit-mittelanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_mittel_60x120_09f7172c-7c26-4f9e-82ea-19006f8e2850.jpg?v=1786643562;2026-09-04T10:47:55+02:00
291002108;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Chrom / 600x1200 mm;72.56;96.75;True;25.0;False;elfogyott;8110;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002109;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Chrom / 600x1200 mm;62.48;83.31;True;25.0;True;készleten;8840;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002121;Badheizkörper Sahara 500x1800 mm Chrome gerade mit Seitenanschluss;177.22;236.29;True;25.0;False;elfogyott;12540;LuxeBath;https://www.ecdgermany.de/products/291002121-badheizkorper-sahara-500x1800-mm-chrome-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_einzel_50x180_a714831a-630c-44f3-bbd7-d63ab8ef5030.jpg?v=1786634373;2026-09-04T10:48:02+02:00
291002122;Badheizkörper Sahara 600x1800 mm Chrom gerade mit Seitenanschluss;189.72;252.96;True;25.0;True;készleten;12960;LuxeBath;https://www.ecdgermany.de/products/291002122-badheizkorper-sahara-600x1800-mm-chrom-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_chrome_einzel_60x180_493b95df-db2e-4eb3-bf9c-7d2e2fb34edd.jpg?v=1786634373;2026-09-04T10:47:57+02:00
291002125;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Chrom / 600x1800 mm;182.03;242.71;True;25.0;False;elfogyott;13450;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002128;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Weiß / 600x1800 mm;145.9;194.53;True;25.0;True;készleten;12960;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002138;Badheizkörper Sahara 400x800 mm anthrazit gerade mit Seitenanschluss;37.92;50.56;True;25.0;True;készleten;4620;LuxeBath;https://www.ecdgermany.de/products/291002138-badheizkorper-sahara-400x800-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_f3427b7c-5b44-4c50-a680-04a43680bede.jpg?v=1786634377;2026-09-04T10:47:47+02:00
291002139;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Anthrazit / 400x800 mm;46.89;62.52;True;25.0;False;elfogyott;4170;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002140;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Anthrazit / 400x800 mm;35.51;47.35;True;25.0;True;készleten;4620;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002146;Badheizkörper Sahara 400x1200 mm anthrazit gerade mit Seitenanschluss;51.7;68.93;True;25.0;True;készleten;6790;LuxeBath;https://www.ecdgermany.de/products/291002146-badheizkorper-sahara-400x1200-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x120_cc334d1a-7b3e-44a5-b599-37067694642d.jpg?v=1786634379;2026-09-04T10:47:47+02:00
291002147;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Anthrazit / 400x1200 mm;67.66;90.21;True;25.0;False;elfogyott;6790;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002148;Badheizkörper Sahara 400x1200 mm anthrazit gebogen mit Seitenanschluss - Anthrazit / 400x1200 mm;51.77;69.03;True;25.0;True;készleten;6790;LuxeBath;https://www.ecdgermany.de/products/291002148-badheizkorper-sahara-400x1200-mm-anthrazit-gebogen-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x120_586f46f7-d4c6-4e50-a801-e9b2b5f59131.jpg?v=1786634380;2026-09-04T10:47:39+02:00
291002155;Badheizkörper Sahara 600x1800 mm Anthrazit gerade mit Seitenanschluss LuxeBath;133.09;177.45;True;25.0;True;készleten;12960;LuxeBath;https://www.ecdgermany.de/products/291002155-badheizkorper-sahara-600x1800-mm-anthrazit-gerade-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_60x180_dd36e7dd-1f08-4630-b360-6fa2420e0788.jpg?v=1786634380;2026-09-04T10:48:07+02:00
291002156;Badheizkörper Sahara 400x1800 mm Anthrazit gerade mit Seitenanschluss;121.81;162.41;True;25.0;False;elfogyott;10880;LuxeBath;https://www.ecdgermany.de/products/291002156-badheizkorper-sahara-400x1800-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x180_99e2d6b2-22e3-4f0b-9e79-19cc28e38ed0.jpg?v=1786634382;2026-09-04T10:48:07+02:00
291002166;Badheizkörper Sahara 500x800 mm Anthrazit gerade mit Seitenanschluss;40.65;54.2;True;25.0;True;készleten;5640;LuxeBath;https://www.ecdgermany.de/products/291002166-badheizkorper-sahara-500x800-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_50x80_50c9cb22-de29-45e3-9b8b-9e103a0a4dec.jpg?v=1786634383;2026-09-04T10:47:47+02:00
291002168;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Anthrazit / 500x800 mm;48.43;64.57;True;25.0;False;elfogyott;5040;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002177;Badheizkörper Sahara 600x1200 mm anthrazit gerade mit Seitenanschluss;56.45;75.27;True;25.0;True;készleten;8840;LuxeBath;https://www.ecdgermany.de/products/291002177-badheizkorper-sahara-600x1200-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_60x120_63760049-597e-422e-8953-4a6fda0a8887.jpg?v=1786634396;2026-09-04T10:47:47+02:00
291002178;Badheizkörper Mittelanschluss 500x1200 mm Anthrazit gerade inkl. Montagematerial LuxeBath;60.67;80.89;True;25.0;True;készleten;6990;LuxeBath;https://www.ecdgermany.de/products/291002178-badheizkorper-mittelanschluss-500x1200-mm-anthrazit-gerade-inkl-montagematerial-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_50x120_f41306de-c06f-4181-a423-cca3d2ede878.jpg?v=1786634398;2026-09-04T10:48:02+02:00
291002179;Badheizkörper Handtuchheizkörper Sahara gebogen mit Mittelanschluss LuxeBath - Anthrazit / 600x1200 mm;67.55;90.07;True;25.0;False;elfogyott;8840;LuxeBath;https://www.ecdgermany.de/products/p291005209-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-mittelanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x180_38dc3fac-479a-4133-80f7-7fa2f67bbe2b.jpg?v=1786643581;2026-09-04T10:47:50+02:00
291002180;Badheizkörper Sahara 500x1200 mm Anthrazit gerade mit Seitenanschluss;50.31;67.08;True;25.0;True;készleten;8820;LuxeBath;https://www.ecdgermany.de/products/291002180-badheizkorper-sahara-500x1200-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_50x120_20201183-8c19-47e5-a800-2db26638fb01.jpg?v=1786634398;2026-09-04T10:47:44+02:00
291002183;Badheizkörper Handtuchheizkörper Sahara gebogen mit Seitenanschluss LuxeBath - Anthrazit / 500x1200 mm;57.1;76.13;True;25.0;True;készleten;8820;LuxeBath;https://www.ecdgermany.de/products/p291001900-badheizkorper-handtuchheizkorper-sahara-gebogen-mit-seitenanschluss-luxebath;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_40x80_d45bc110-7acf-48f4-8a8e-b6e9badeb86c.jpg?v=1786634378;2026-09-04T10:47:43+02:00
291002193;Badheizkörper Sahara 500x1800 mm Anthrazit gerade mit Seitenanschluss;132.61;176.81;True;25.0;True;készleten;11460;LuxeBath;https://www.ecdgermany.de/products/291002193-badheizkorper-sahara-500x1800-mm-anthrazit-gerade-mit-seitenanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_einzel_50x180_e5bc9915-16f6-48e3-a058-dae2547a749c.jpg?v=1786634402;2026-09-04T10:48:02+02:00
291002195;Badheizkörper Sahara anthrazit, 600x800 mm, gerade, mit Mittelanschluss;32.99;43.99;True;25.0;False;elfogyott;5540;LuxeBath;https://www.ecdgermany.de/products/291002195-badheizkorper-sahara-anthrazit-600x800-mm-gerade-mit-mittelanschluss;https://cdn.shopify.com/s/files/1/0649/6613/1888/files/Sahara_anthrazit_mittel_60x80_3c1a7f4c-aebe-4145-bf27-ea4af5f82dd2.jpg?v=1786643548;2026-09-04T10:47:55+02:00
